Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:32:48.287 042 187,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 042 335,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 044 449,kernel_1,1,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 045 386,kernel_1,1,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 046 022,kernel_1,1,syscall_entry_open,"filename=/usr/lib/x86_64-linux-gnu/libXfixes.so.3, flags=524288, mode=57344, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 047 375,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 047 535,kernel_1,1,syscall_entry_read,"fd=5, count=832, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 047 845,kernel_1,1,syscall_exit_read,"ret=832, buf=140727337376000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 048 082,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 048 306,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140727337375648, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 048 700,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=4096, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 049 266,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c2bd98000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 050 679,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=2117928, prot=5, flags=2050, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 051 450,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c28a1f000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 051 604,kernel_1,1,syscall_entry_mprotect,"start=140102514917376, len=2093056, prot=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 052 806,kernel_1,1,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 052 949,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c28c23000, len=8192, prot=3, flags=2066, fd=5, offset=16384, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 054 233,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c28c23000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 058 152,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 058 307,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 060 645,kernel_1,1,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 061 605,kernel_1,1,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 062 310,kernel_1,1,syscall_entry_open,"filename=/usr/lib/x86_64-linux-gnu/libX11-xcb.so.1, flags=524288, mode=57344, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 063 748,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 063 907,kernel_1,1,syscall_entry_read,"fd=5, count=832, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 064 227,kernel_1,1,syscall_exit_read,"ret=832, buf=140727337375952, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 064 463,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 064 627,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140727337375600, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 065 146,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=2101304, prot=5, flags=2050, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 065 955,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c2881d000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 066 093,kernel_1,1,syscall_entry_mprotect,"start=140102512795648, len=2093056, prot=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 067 305,kernel_1,1,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 067 463,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c28a1d000, len=8192, prot=3, flags=2066, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 068 627,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c28a1d000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 072 677,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 072 816,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 075 253,kernel_1,1,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 076 223,kernel_1,1,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 076 843,kernel_1,1,syscall_entry_open,"filename=/usr/lib/x86_64-linux-gnu/libxcb-glx.so.0, flags=524288, mode=57344, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 078 357,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 078 515,kernel_1,1,syscall_entry_read,"fd=5, count=832, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 078 828,kernel_1,1,syscall_exit_read,"ret=832, buf=140727337375904, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 079 057,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 079 226,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140727337375552, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 079 734,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=2195560, prot=5, flags=2050, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 080 528,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c28604000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 080 671,kernel_1,1,syscall_entry_mprotect,"start=140102510686208, len=2093056, prot=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 081 775,kernel_1,1,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 081 921,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c2881a000, len=12288, prot=3, flags=2066, fd=5, offset=90112, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 083 235,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c2881a000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 087 914,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 088 056,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 091 410,kernel_1,1,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 092 399,kernel_1,1,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 092 982,kernel_1,1,syscall_entry_open,"filename=/usr/lib/x86_64-linux-gnu/libxcb-dri2.so.0, flags=524288, mode=57344, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 094 316,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 094 471,kernel_1,1,syscall_entry_read,"fd=5, count=832, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 094 808,kernel_1,1,syscall_exit_read,"ret=832, buf=140727337375856, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 095 047,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 095 215,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140727337375504, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 095 607,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=4096, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 096 067,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c2bd97000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 097 497,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=2113656, prot=5, flags=2050, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 098 261,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c283ff000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 098 430,kernel_1,1,syscall_entry_mprotect,"start=140102508490752, len=2093056, prot=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 099 599,kernel_1,1,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 099 752,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c28602000, len=8192, prot=3, flags=2066, fd=5, offset=12288, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 100 887,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c28602000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 104 778,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 104 933,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 108 416,kernel_1,1,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 109 387,kernel_1,1,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 109 955,kernel_1,1,syscall_entry_open,"filename=/usr/lib/x86_64-linux-gnu/libxcb.so.1, flags=524288, mode=57344, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 111 550,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 111 704,kernel_1,1,syscall_entry_read,"fd=5, count=832, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 112 083,kernel_1,1,syscall_exit_read,"ret=832, buf=140727337375808, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 112 332,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 112 557,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140727337375456, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 113 069,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=2233352, prot=5, flags=2050, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 113 845,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c281dd000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 113 989,kernel_1,1,syscall_entry_mprotect,"start=140102506373120, len=2093056, prot=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 115 985,kernel_1,1,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 116 128,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c283fd000, len=8192, prot=3, flags=2066, fd=5, offset=131072, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 117 304,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c283fd000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 121 321,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 121 460,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 124 558,kernel_1,1,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 125 524,kernel_1,1,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 126 254,kernel_1,1,syscall_entry_open,"filename=/usr/lib/x86_64-linux-gnu/libXxf86vm.so.1, flags=524288, mode=57344, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 127 771,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 127 934,kernel_1,1,syscall_entry_read,"fd=5, count=832, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 128 246,kernel_1,1,syscall_exit_read,"ret=832, buf=140727337375760, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 128 487,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 128 707,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140727337375408, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 129 197,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=2118024, prot=5, flags=2050, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 130 127,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c27fd7000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 130 277,kernel_1,1,syscall_entry_mprotect,"start=140102504136704, len=2093056, prot=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 132 321,kernel_1,1,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 132 465,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c281db000, len=8192, prot=3, flags=2066, fd=5, offset=16384, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 133 723,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c281db000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 137 640,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 137 781,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 140 229,kernel_1,1,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 141 200,kernel_1,1,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 141 876,kernel_1,1,syscall_entry_open,"filename=/usr/lib/x86_64-linux-gnu/libdrm.so.2, flags=524288, mode=57344, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 143 347,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 143 513,kernel_1,1,syscall_entry_read,"fd=5, count=832, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 143 829,kernel_1,1,syscall_exit_read,"ret=832, buf=140727337375712, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 144 060,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 144 221,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140727337375360, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 144 662,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=4096, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 145 133,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c2bd96000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 146 532,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=2157712, prot=5, flags=2050, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 147 445,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c27dc8000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 147 592,kernel_1,1,syscall_entry_mprotect,"start=140102502014976, len=2093056, prot=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 149 659,kernel_1,1,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 149 808,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c27fd5000, len=8192, prot=3, flags=2066, fd=5, offset=53248, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 151 119,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c27fd5000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 155 216,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 155 374,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 158 577,kernel_1,1,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 159 560,kernel_1,1,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 160 121,kernel_1,1,syscall_entry_open,"filename=/lib/x86_64-linux-gnu/libpthread.so.0, flags=524288, mode=57344, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 161 666,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/open.c:0]
09:32:48.287 161 818,kernel_1,1,syscall_entry_read,"fd=5, count=832, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 162 138,kernel_1,1,syscall_exit_read,"ret=832, buf=140727337375664, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/read_write.c:0]
09:32:48.287 162 497,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 162 661,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140727337375312, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[fs/stat.c:0]
09:32:48.287 163 299,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=2213008, prot=5, flags=2050, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 164 399,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c27bab000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 164 549,kernel_1,1,syscall_entry_mprotect,"start=140102499840000, len=2093056, prot=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 167 064,kernel_1,1,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[mm/mprotect.c:0]
09:32:48.287 167 236,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c27dc2000, len=8192, prot=3, flags=2066, fd=5, offset=94208, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 169 328,kernel_1,1,syscall_exit_mmap,"ret=0x7f6c27dc2000, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
09:32:48.287 171 455,kernel_1,1,syscall_entry_mmap,"addr=0x7f6c27dc4000, len=13456, prot=3, flags=50, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=1",5139.0,20.0,5139.0,[arch/x86/kernel:0]
